"PLZ";"Abholdatum"
8049;"Do, 13. August 2015"
8049;"Do, 20. August 2015"
8049;"Do, 27. August 2015"
8049;"Do, 3. September 2015"
8049;"Do, 10. September 2015"
8049;"Do, 17. September 2015"
8049;"Do, 24. September 2015"
8049;"Do, 1. Oktober 2015"
8049;"Do, 8. Oktober 2015"
8049;"Do, 15. Oktober 2015"
8049;"Do, 22. Oktober 2015"
8049;"Do, 29. Oktober 2015"
8049;"Do, 5. November 2015"
8049;"Do, 12. November 2015"
8049;"Do, 19. November 2015"
8049;"Do, 26. November 2015"
8049;"Do, 3. Dezember 2015"
8049;"Do, 10. Dezember 2015"
8049;"Do, 24. Dezember 2015"
8050;"Fr, 9. Januar 2015"
8050;"Fr, 23. Januar 2015"
8050;"Fr, 6. Februar 2015"
8050;"Fr, 20. Februar 2015"
8050;"Fr, 6. März 2015"
8050;"Fr, 20. März 2015"
8050;"Fr, 27. März 2015"
8050;"Sa, 4. April 2015"
8050;"Fr, 10. April 2015"
8050;"Fr, 17. April 2015"
8050;"Fr, 24. April 2015"
8050;"Sa, 2. Mai 2015"
8050;"Fr, 8. Mai 2015"
