gemeinde,gebiets_id,gebietsbezeichnung,sammlung,sammlung_id,datum,startzeitpunkt,zeit,titel,strasse,pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-08-18,2021-08-18T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-09-08,2021-09-08T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Karton,E-Karton,2022-04-11,2022-04-11T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Papier,E-Papier,2022-04-25,2022-04-25T08:00:00+02:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Karton,E-Karton,2022-05-09,2022-05-09T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-10-06,2021-10-06T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Kehricht,E-Kehricht,2021-10-06,2021-10-06T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-10-13,2021-10-13T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-10-20,2021-10-20T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Kehricht,E-Kehricht,2021-11-03,2021-11-03T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-11-10,2021-11-10T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2021.pdf
